Name,Value,Tolerance,Power,Package,Comment,Created_By,Created_Date,Library Ref,Library Path,Footprint Ref,Footprint Path
Res_51_0805_1/10W_5%,51,5%,1/10W,0805,Resistor 51 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_56_0805_1/10W_5%,56,5%,1/10W,0805,Resistor 56 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_62_0805_1/10W_5%,62,5%,1/10W,0805,Resistor 62 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_68_0805_1/10W_5%,68,5%,1/10W,0805,Resistor 68 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_75_0805_1/10W_5%,75,5%,1/10W,0805,Resistor 75 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_82_0805_1/10W_5%,82,5%,1/10W,0805,Resistor 82 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_91_0805_1/10W_5%,91,5%,1/10W,0805,Resistor 91 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_100_0805_1/10W_5%,100,5%,1/10W,0805,Resistor 100 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_110_0805_1/10W_5%,110,5%,1/10W,0805,Resistor 110 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_120_0805_1/10W_5%,120,5%,1/10W,0805,Resistor 120 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_130_0805_1/10W_5%,130,5%,1/10W,0805,Resistor 130 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_150_0805_1/10W_5%,150,5%,1/10W,0805,Resistor 150 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_160_0805_1/10W_5%,160,5%,1/10W,0805,Resistor 160 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_180_0805_1/10W_5%,180,5%,1/10W,0805,Resistor 180 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_200_0805_1/10W_5%,200,5%,1/10W,0805,Resistor 200 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_220_0805_1/10W_5%,220,5%,1/10W,0805,Resistor 220 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_240_0805_1/10W_5%,240,5%,1/10W,0805,Resistor 240 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_270_0805_1/10W_5%,270,5%,1/10W,0805,Resistor 270 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_300_0805_1/10W_5%,300,5%,1/10W,0805,Resistor 300 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_330_0805_1/10W_5%,330,5%,1/10W,0805,Resistor 330 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_360_0805_1/10W_5%,360,5%,1/10W,0805,Resistor 360 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_390_0805_1/10W_5%,390,5%,1/10W,0805,Resistor 390 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_430_0805_1/10W_5%,430,5%,1/10W,0805,Resistor 430 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_470_0805_1/10W_5%,470,5%,1/10W,0805,Resistor 470 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_510_0805_1/10W_5%,510,5%,1/10W,0805,Resistor 510 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_560_0805_1/10W_5%,560,5%,1/10W,0805,Resistor 560 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_620_0805_1/10W_5%,620,5%,1/10W,0805,Resistor 620 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_680_0805_1/10W_5%,680,5%,1/10W,0805,Resistor 680 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_750_0805_1/10W_5%,750,5%,1/10W,0805,Resistor 750 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_820_0805_1/10W_5%,820,5%,1/10W,0805,Resistor 820 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_910_0805_1/10W_5%,910,5%,1/10W,0805,Resistor 910 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.0k_0805_1/10W_5%,1.0k,5%,1/10W,0805,Resistor 1.0k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.1k_0805_1/10W_5%,1.1k,5%,1/10W,0805,Resistor 1.1k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.2k_0805_1/10W_5%,1.2k,5%,1/10W,0805,Resistor 1.2k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.3k_0805_1/10W_5%,1.3k,5%,1/10W,0805,Resistor 1.3k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.5k_0805_1/10W_5%,1.5k,5%,1/10W,0805,Resistor 1.5k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.6k_0805_1/10W_5%,1.6k,5%,1/10W,0805,Resistor 1.6k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.8k_0805_1/10W_5%,1.8k,5%,1/10W,0805,Resistor 1.8k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.0k_0805_1/10W_5%,2.0k,5%,1/10W,0805,Resistor 2.0k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.2k_0805_1/10W_5%,2.2k,5%,1/10W,0805,Resistor 2.2k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.4k_0805_1/10W_5%,2.4k,5%,1/10W,0805,Resistor 2.4k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.7k_0805_1/10W_5%,2.7k,5%,1/10W,0805,Resistor 2.7k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.0k_0805_1/10W_5%,3.0k,5%,1/10W,0805,Resistor 3.0k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.3k_0805_1/10W_5%,3.3k,5%,1/10W,0805,Resistor 3.3k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.6k_0805_1/10W_5%,3.6k,5%,1/10W,0805,Resistor 3.6k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.9k_0805_1/10W_5%,3.9k,5%,1/10W,0805,Resistor 3.9k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_4.3k_0805_1/10W_5%,4.3k,5%,1/10W,0805,Resistor 4.3k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_4.7k_0805_1/10W_5%,4.7k,5%,1/10W,0805,Resistor 4.7k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_5.1k_0805_1/10W_5%,5.1k,5%,1/10W,0805,Resistor 5.1k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_5.6k_0805_1/10W_5%,5.6k,5%,1/10W,0805,Resistor 5.6k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_6.2k_0805_1/10W_5%,6.2k,5%,1/10W,0805,Resistor 6.2k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_6.8k_0805_1/10W_5%,6.8k,5%,1/10W,0805,Resistor 6.8k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_7.5k_0805_1/10W_5%,7.5k,5%,1/10W,0805,Resistor 7.5k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_8.2k_0805_1/10W_5%,8.2k,5%,1/10W,0805,Resistor 8.2k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_9.1k_0805_1/10W_5%,9.1k,5%,1/10W,0805,Resistor 9.1k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_10k_0805_1/10W_5%,10k,5%,1/10W,0805,Resistor 10k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_11k_0805_1/10W_5%,11k,5%,1/10W,0805,Resistor 11k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_12k_0805_1/10W_5%,12k,5%,1/10W,0805,Resistor 12k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_13k_0805_1/10W_5%,13k,5%,1/10W,0805,Resistor 13k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_15k_0805_1/10W_5%,15k,5%,1/10W,0805,Resistor 15k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_16k_0805_1/10W_5%,16k,5%,1/10W,0805,Resistor 16k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_18k_0805_1/10W_5%,18k,5%,1/10W,0805,Resistor 18k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_20k_0805_1/10W_5%,20k,5%,1/10W,0805,Resistor 20k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_22k_0805_1/10W_5%,22k,5%,1/10W,0805,Resistor 22k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_24k_0805_1/10W_5%,24k,5%,1/10W,0805,Resistor 24k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_27k_0805_1/10W_5%,27k,5%,1/10W,0805,Resistor 27k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_30k_0805_1/10W_5%,30k,5%,1/10W,0805,Resistor 30k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_33k_0805_1/10W_5%,33k,5%,1/10W,0805,Resistor 33k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_36k_0805_1/10W_5%,36k,5%,1/10W,0805,Resistor 36k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_39k_0805_1/10W_5%,39k,5%,1/10W,0805,Resistor 39k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_43k_0805_1/10W_5%,43k,5%,1/10W,0805,Resistor 43k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_47k_0805_1/10W_5%,47k,5%,1/10W,0805,Resistor 47k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_51k_0805_1/10W_5%,51k,5%,1/10W,0805,Resistor 51k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_56k_0805_1/10W_5%,56k,5%,1/10W,0805,Resistor 56k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_62k_0805_1/10W_5%,62k,5%,1/10W,0805,Resistor 62k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_68k_0805_1/10W_5%,68k,5%,1/10W,0805,Resistor 68k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_75k_0805_1/10W_5%,75k,5%,1/10W,0805,Resistor 75k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_82k_0805_1/10W_5%,82k,5%,1/10W,0805,Resistor 82k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_91k_0805_1/10W_5%,91k,5%,1/10W,0805,Resistor 91k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_100k_0805_1/10W_5%,100k,5%,1/10W,0805,Resistor 100k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_110k_0805_1/10W_5%,110k,5%,1/10W,0805,Resistor 110k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_120k_0805_1/10W_5%,120k,5%,1/10W,0805,Resistor 120k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_130k_0805_1/10W_5%,130k,5%,1/10W,0805,Resistor 130k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_150k_0805_1/10W_5%,150k,5%,1/10W,0805,Resistor 150k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_160k_0805_1/10W_5%,160k,5%,1/10W,0805,Resistor 160k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_180k_0805_1/10W_5%,180k,5%,1/10W,0805,Resistor 180k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_200k_0805_1/10W_5%,200k,5%,1/10W,0805,Resistor 200k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_220k_0805_1/10W_5%,220k,5%,1/10W,0805,Resistor 220k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_240k_0805_1/10W_5%,240k,5%,1/10W,0805,Resistor 240k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_270k_0805_1/10W_5%,270k,5%,1/10W,0805,Resistor 270k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_300k_0805_1/10W_5%,300k,5%,1/10W,0805,Resistor 300k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_330k_0805_1/10W_5%,330k,5%,1/10W,0805,Resistor 330k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_360k_0805_1/10W_5%,360k,5%,1/10W,0805,Resistor 360k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_390k_0805_1/10W_5%,390k,5%,1/10W,0805,Resistor 390k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_430k_0805_1/10W_5%,430k,5%,1/10W,0805,Resistor 430k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_470k_0805_1/10W_5%,470k,5%,1/10W,0805,Resistor 470k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_510k_0805_1/10W_5%,510k,5%,1/10W,0805,Resistor 510k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_560k_0805_1/10W_5%,560k,5%,1/10W,0805,Resistor 560k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_620k_0805_1/10W_5%,620k,5%,1/10W,0805,Resistor 620k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_680k_0805_1/10W_5%,680k,5%,1/10W,0805,Resistor 680k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_750k_0805_1/10W_5%,750k,5%,1/10W,0805,Resistor 750k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_820k_0805_1/10W_5%,820k,5%,1/10W,0805,Resistor 820k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_910k_0805_1/10W_5%,910k,5%,1/10W,0805,Resistor 910k 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.0M_0805_1/10W_5%,1.0M,5%,1/10W,0805,Resistor 1.0M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.1M_0805_1/10W_5%,1.1M,5%,1/10W,0805,Resistor 1.1M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.2M_0805_1/10W_5%,1.2M,5%,1/10W,0805,Resistor 1.2M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.3M_0805_1/10W_5%,1.3M,5%,1/10W,0805,Resistor 1.3M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.5M_0805_1/10W_5%,1.5M,5%,1/10W,0805,Resistor 1.5M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.6M_0805_1/10W_5%,1.6M,5%,1/10W,0805,Resistor 1.6M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.8M_0805_1/10W_5%,1.8M,5%,1/10W,0805,Resistor 1.8M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.0M_0805_1/10W_5%,2.0M,5%,1/10W,0805,Resistor 2.0M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.2M_0805_1/10W_5%,2.2M,5%,1/10W,0805,Resistor 2.2M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.4M_0805_1/10W_5%,2.4M,5%,1/10W,0805,Resistor 2.4M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.7M_0805_1/10W_5%,2.7M,5%,1/10W,0805,Resistor 2.7M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.0M_0805_1/10W_5%,3.0M,5%,1/10W,0805,Resistor 3.0M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.3M_0805_1/10W_5%,3.3M,5%,1/10W,0805,Resistor 3.3M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.6M_0805_1/10W_5%,3.6M,5%,1/10W,0805,Resistor 3.6M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.9M_0805_1/10W_5%,3.9M,5%,1/10W,0805,Resistor 3.9M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_4.3M_0805_1/10W_5%,4.3M,5%,1/10W,0805,Resistor 4.3M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_4.7M_0805_1/10W_5%,4.7M,5%,1/10W,0805,Resistor 4.7M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_5.1M_0805_1/10W_5%,5.1M,5%,1/10W,0805,Resistor 5.1M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_5.6M_0805_1/10W_5%,5.6M,5%,1/10W,0805,Resistor 5.6M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_6.2M_0805_1/10W_5%,6.2M,5%,1/10W,0805,Resistor 6.2M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_6.8M_0805_1/10W_5%,6.8M,5%,1/10W,0805,Resistor 6.8M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_7.5M_0805_1/10W_5%,7.5M,5%,1/10W,0805,Resistor 7.5M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_8.2M_0805_1/10W_5%,8.2M,5%,1/10W,0805,Resistor 8.2M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_9.1M_0805_1/10W_5%,9.1M,5%,1/10W,0805,Resistor 9.1M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_10M_0805_1/10W_5%,10M,5%,1/10W,0805,Resistor 10M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_11M_0805_1/10W_5%,11M,5%,1/10W,0805,Resistor 11M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_12M_0805_1/10W_5%,12M,5%,1/10W,0805,Resistor 12M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_13M_0805_1/10W_5%,13M,5%,1/10W,0805,Resistor 13M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_15M_0805_1/10W_5%,15M,5%,1/10W,0805,Resistor 15M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_16M_0805_1/10W_5%,16M,5%,1/10W,0805,Resistor 16M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_18M_0805_1/10W_5%,18M,5%,1/10W,0805,Resistor 18M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_20M_0805_1/10W_5%,20M,5%,1/10W,0805,Resistor 20M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_22M_0805_1/10W_5%,22M,5%,1/10W,0805,Resistor 22M 0805 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
