"Name","Value","Voltage_Rating","Dielectric","Package","Comment","Created_By","Created_Date","Library Ref","Library Path","Footprint Ref","Footprint Path"
Ind_4700pf_50V_CAP 0402/1005,4700pf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 4700pf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_5100pf_50V_CAP 0402/1005,5100pf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 5100pf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_5600pf_50V_CAP 0402/1005,5600pf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 5600pf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_6200pf_50V_CAP 0402/1005,6200pf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 6200pf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_6800pf_50V_CAP 0402/1005,6800pf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 6800pf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_7500pf_50V_CAP 0402/1005,7500pf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 7500pf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_8200pf_50V_CAP 0402/1005,8200pf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 8200pf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_9100pf_50V_CAP 0402/1005,9100pf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 9100pf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_0.010uf_50V_CAP 0402/1005,0.010uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 0.010uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_0.015uf_50V_CAP 0402/1005,0.015uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 0.015uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_0.022uf_50V_CAP 0402/1005,0.022uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 0.022uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_0.033uf_50V_CAP 0402/1005,0.033uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 0.033uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_0.047uf_50V_CAP 0402/1005,0.047uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 0.047uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_0.068uf_50V_CAP 0402/1005,0.068uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 0.068uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_0.10uf_50V_CAP 0402/1005,0.10uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 0.10uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_0.15uf_50V_CAP 0402/1005,0.15uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 0.15uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_0.22uf_50V_CAP 0402/1005,0.22uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 0.22uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_0.33uf_50V_CAP 0402/1005,0.33uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 0.33uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_0.47uf_50V_CAP 0402/1005,0.47uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 0.47uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_0.68uf_50V_CAP 0402/1005,0.68uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 0.68uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_1.0uf_50V_CAP 0402/1005,1.0uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 1.0uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_1.5uf_50V_CAP 0402/1005,1.5uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 1.5uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_2.2uf_50V_CAP 0402/1005,2.2uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 2.2uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_3.3uf_50V_CAP 0402/1005,3.3uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 3.3uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_4.7uf_50V_CAP 0402/1005,4.7uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 4.7uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_6.8uf_50V_CAP 0402/1005,6.8uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 6.8uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_10uf_50V_CAP 0402/1005,10uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 10uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_15uf_50V_CAP 0402/1005,15uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 15uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_22uf_50V_CAP 0402/1005,22uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 22uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_33uf_50V_CAP 0402/1005,33uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 33uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_47uf_50V_CAP 0402/1005,47uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 47uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_68uf_50V_CAP 0402/1005,68uf,50V,Ceramic,CAP 0402/1005,Inductor MLCC 68uf 50V CAP 0402/1005,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0402/1005,Footprints/Passives.Pcblib
Ind_1.0pf_50V_CAP 0603/1608,1.0pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 1.0pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_1.1pf_50V_CAP 0603/1608,1.1pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 1.1pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_1.2pf_50V_CAP 0603/1608,1.2pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 1.2pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_1.3pf_50V_CAP 0603/1608,1.3pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 1.3pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_1.5pf_50V_CAP 0603/1608,1.5pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 1.5pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_1.6pf_50V_CAP 0603/1608,1.6pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 1.6pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_1.8pf_50V_CAP 0603/1608,1.8pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 1.8pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_2.0pf_50V_CAP 0603/1608,2.0pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 2.0pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_2.2pf_50V_CAP 0603/1608,2.2pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 2.2pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_2.4pf_50V_CAP 0603/1608,2.4pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 2.4pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_2.7pf_50V_CAP 0603/1608,2.7pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 2.7pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_3.0pf_50V_CAP 0603/1608,3.0pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 3.0pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_3.3pf_50V_CAP 0603/1608,3.3pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 3.3pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_3.6pf_50V_CAP 0603/1608,3.6pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 3.6pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_3.9pf_50V_CAP 0603/1608,3.9pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 3.9pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_4.3pf_50V_CAP 0603/1608,4.3pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 4.3pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_4.7pf_50V_CAP 0603/1608,4.7pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 4.7pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_5.1pf_50V_CAP 0603/1608,5.1pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 5.1pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_5.6pf_50V_CAP 0603/1608,5.6pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 5.6pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_6.2pf_50V_CAP 0603/1608,6.2pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 6.2pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_6.8pf_50V_CAP 0603/1608,6.8pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 6.8pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_7.5pf_50V_CAP 0603/1608,7.5pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 7.5pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_8.2pf_50V_CAP 0603/1608,8.2pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 8.2pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_9.1pf_50V_CAP 0603/1608,9.1pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 9.1pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_10pf_50V_CAP 0603/1608,10pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 10pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_11pf_50V_CAP 0603/1608,11pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 11pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_12pf_50V_CAP 0603/1608,12pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 12pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_13pf_50V_CAP 0603/1608,13pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 13pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_15pf_50V_CAP 0603/1608,15pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 15pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_16pf_50V_CAP 0603/1608,16pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 16pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_18pf_50V_CAP 0603/1608,18pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 18pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_20pf_50V_CAP 0603/1608,20pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 20pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_22pf_50V_CAP 0603/1608,22pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 22pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_24pf_50V_CAP 0603/1608,24pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 24pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_27pf_50V_CAP 0603/1608,27pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 27pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_30pf_50V_CAP 0603/1608,30pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 30pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_33pf_50V_CAP 0603/1608,33pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 33pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_36pf_50V_CAP 0603/1608,36pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 36pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_39pf_50V_CAP 0603/1608,39pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 39pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_43pf_50V_CAP 0603/1608,43pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 43pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_47pf_50V_CAP 0603/1608,47pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 47pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_51pf_50V_CAP 0603/1608,51pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 51pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_56pf_50V_CAP 0603/1608,56pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 56pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_62pf_50V_CAP 0603/1608,62pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 62pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_68pf_50V_CAP 0603/1608,68pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 68pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_75pf_50V_CAP 0603/1608,75pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 75pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_82pf_50V_CAP 0603/1608,82pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 82pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_91pf_50V_CAP 0603/1608,91pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 91pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_100pf_50V_CAP 0603/1608,100pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 100pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_110pf_50V_CAP 0603/1608,110pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 110pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_120pf_50V_CAP 0603/1608,120pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 120pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_130pf_50V_CAP 0603/1608,130pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 130pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_150pf_50V_CAP 0603/1608,150pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 150pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_160pf_50V_CAP 0603/1608,160pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 160pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_180pf_50V_CAP 0603/1608,180pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 180pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_200pf_50V_CAP 0603/1608,200pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 200pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_220pf_50V_CAP 0603/1608,220pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 220pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_240pf_50V_CAP 0603/1608,240pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 240pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_270pf_50V_CAP 0603/1608,270pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 270pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_300pf_50V_CAP 0603/1608,300pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 300pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_330pf_50V_CAP 0603/1608,330pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 330pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_360pf_50V_CAP 0603/1608,360pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 360pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_390pf_50V_CAP 0603/1608,390pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 390pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_430pf_50V_CAP 0603/1608,430pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 430pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_470pf_50V_CAP 0603/1608,470pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 470pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_510pf_50V_CAP 0603/1608,510pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 510pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_560pf_50V_CAP 0603/1608,560pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 560pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_620pf_50V_CAP 0603/1608,620pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 620pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_680pf_50V_CAP 0603/1608,680pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 680pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_750pf_50V_CAP 0603/1608,750pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 750pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_820pf_50V_CAP 0603/1608,820pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 820pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_910pf_50V_CAP 0603/1608,910pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 910pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_1000pf_50V_CAP 0603/1608,1000pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 1000pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_1100pf_50V_CAP 0603/1608,1100pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 1100pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_1200pf_50V_CAP 0603/1608,1200pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 1200pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
Ind_1300pf_50V_CAP 0603/1608,1300pf,50V,Ceramic,CAP 0603/1608,Inductor MLCC 1300pf 50V CAP 0603/1608,Nick Mah,2018-10-20,Inductors,Symbols/Passives.schlib,CAP 0603/1608,Footprints/Passives.Pcblib
